23
15
17
38
23
16
18
10
42
12
15
14
43
13
23
35
10
22
34
23
36
28
35
74
52
91
75
35
61
57
46
71
134
83
197
133
223
69
146
132
154
132
141
162
219
253
175
185
233
210
242
207
293
187
160
350
259
297
229
204
181
176
219
270
262
210
403
256
339
233
272
261
258
312
218
193
225
344
228
352
291
214
206
274
174
276
311
141
276
235
500
251
198
259
214
317
232
275
230
197
320
216
244
197
194
223
322
298
305
195
169
177
192
